activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
14713525,CHEMBL3296637,CHEMBL3291397,CL,mL.min-1.kg-1,=,83.33,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 10 mg/kg, iv",A,C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(COP(=O)([O-])[O-])c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.[Na+].[Na+],83.33,mL.min-1.kg-1,species_only_rat
14713544,CHEMBL3297524,CHEMBL3291384,CL,mL.min-1.kg-1,=,488.33,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv administered as cassette dosing",A,C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(NC(=O)[C@@H](N)CC(C)C)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,488.33,mL.min-1.kg-1,species_only_rat
14713545,CHEMBL3297524,CHEMBL3291394,CL,mL.min-1.kg-1,=,65.0,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv administered as cassette dosing",A,C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(NC(=O)CN3CCCC(O)C3)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,65.0,mL.min-1.kg-1,species_only_rat
14713546,CHEMBL3297524,CHEMBL3291395,CL,mL.min-1.kg-1,=,53.33,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv administered as cassette dosing",A,C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(NC(=O)CN3CCC(O)CC3)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,53.33,mL.min-1.kg-1,species_only_rat
14713547,CHEMBL3297524,CHEMBL3291398,CL,mL.min-1.kg-1,=,121.67,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 2 mg/kg, iv administered as cassette dosing",A,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,121.67,mL.min-1.kg-1,species_only_rat
14717450,CHEMBL3291639,CHEMBL3291337,CL,mL.min-1.kg-1,=,25.7,CHEMBL376,Rattus norvegicus,Clearance in iv dosed rat,A,Cn1c2c(c(=O)n1-c1ccccc1)[C@H]1CC[C@]2(C)C1(C)C,25.7,mL.min-1.kg-1,species_only_rat
14717451,CHEMBL3291639,CHEMBL3291346,CL,mL.min-1.kg-1,=,29.0,CHEMBL376,Rattus norvegicus,Clearance in iv dosed rat,A,CC1(C)[C@@H]2CC[C@@]1(C)c1c2c(=O)n(-c2ccc(F)cc2F)n1Cc1ccccc1,29.0,mL.min-1.kg-1,species_only_rat
14717454,CHEMBL3291639,CHEMBL3291354,CL,mL.min-1.kg-1,=,29.3,CHEMBL376,Rattus norvegicus,Clearance in iv dosed rat,A,Cn1c2c(c(=O)n1-c1ccccc1Cl)[C@H]1CC[C@]2(C)C1(C)C,29.3,mL.min-1.kg-1,species_only_rat
14717457,CHEMBL3291639,CHEMBL3291345,CL,mL.min-1.kg-1,=,31.8,CHEMBL376,Rattus norvegicus,Clearance in iv dosed rat,A,Cn1c2c(c(=O)n1-c1ccccc1C(F)(F)F)[C@H]1CC[C@]2(C)C1(C)C,31.8,mL.min-1.kg-1,species_only_rat
14717458,CHEMBL3291639,CHEMBL3291357,CL,mL.min-1.kg-1,=,34.8,CHEMBL376,Rattus norvegicus,Clearance in iv dosed rat,A,Cn1c2c(c(=O)n1Cc1ccccc1C(F)(F)F)[C@H]1CC[C@]2(C)C1(C)C,34.8,mL.min-1.kg-1,species_only_rat
14717462,CHEMBL3291639,CHEMBL3291348,CL,mL.min-1.kg-1,=,40.2,CHEMBL376,Rattus norvegicus,Clearance in iv dosed rat,A,Cn1c2c(c(=O)n1-c1cc(Cl)ccc1Cl)[C@H]1CC[C@]2(C)C1(C)C,40.2,mL.min-1.kg-1,species_only_rat
14717466,CHEMBL3291639,CHEMBL3291340,CL,mL.min-1.kg-1,=,57.5,CHEMBL376,Rattus norvegicus,Clearance in iv dosed rat,A,CC1(C)[C@@H]2CC[C@@]1(C)c1c2c(=O)n(-c2ccccc2)n1Cc1ccccc1,57.5,mL.min-1.kg-1,species_only_rat
14720464,CHEMBL3292132,CHEMBL3109801,CL,mL.min-1.kg-1,=,14.0,CHEMBL376,Rattus norvegicus,Clearance in po dosed rat,A,COc1ncnc(Cn2cc(C(=O)NCCF)c3ncc(C)cc32)c1C,14.0,mL.min-1.kg-1,species_only_rat
14720465,CHEMBL3292132,CHEMBL3109802,CL,mL.min-1.kg-1,=,27.0,CHEMBL376,Rattus norvegicus,Clearance in po dosed rat,A,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,27.0,mL.min-1.kg-1,species_only_rat
14720467,CHEMBL3292132,CHEMBL3291423,CL,mL.min-1.kg-1,=,24.0,CHEMBL376,Rattus norvegicus,Clearance in po dosed rat,A,Cc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(N(C)C)c3C)c2c1,24.0,mL.min-1.kg-1,species_only_rat
14720468,CHEMBL3292132,CHEMBL3291424,CL,mL.min-1.kg-1,=,48.0,CHEMBL376,Rattus norvegicus,Clearance in po dosed rat,A,Cc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(OC(F)F)c3C)c2c1,48.0,mL.min-1.kg-1,species_only_rat
14720469,CHEMBL3292132,CHEMBL3291427,CL,mL.min-1.kg-1,=,12.0,CHEMBL376,Rattus norvegicus,Clearance in po dosed rat,A,COc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(OC)c3C)c2c1,12.0,mL.min-1.kg-1,species_only_rat
14720470,CHEMBL3292132,CHEMBL3291430,CL,mL.min-1.kg-1,=,16.0,CHEMBL376,Rattus norvegicus,Clearance in po dosed rat,A,COc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(N(C)C)c3C)c2c1,16.0,mL.min-1.kg-1,species_only_rat
14721801,CHEMBL3294935,CHEMBL3286732,CL,mL.min-1.kg-1,=,3.6,CHEMBL376,Rattus norvegicus,"Plasma clearance in Sprague-Dawley rat at 2 mg/kg, iv",A,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC(=O)O3)nc1,3.6,mL.min-1.kg-1,species_only_rat
14722539,CHEMBL3291721,CHEMBL3286830,CL,mL.min-1.kg-1,=,15.5,CHEMBL376,Rattus norvegicus,"Plasma clearance in rat at 1 mg/kg, iv qd",A,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,15.5,mL.min-1.kg-1,species_only_rat
14725836,CHEMBL3296734,CHEMBL3289813,CL,mL.min-1.kg-1,=,22.6,CHEMBL376,Rattus norvegicus,"Clearance in Wistar rat at 1 mg/kg, iv",A,CC(Oc1ccc2nc(N)n(CC(O)c3ccc(C(F)(F)F)cc3Cl)c2n1)C(F)(F)F,22.6,mL.min-1.kg-1,species_only_rat
14726694,CHEMBL3294276,CHEMBL600686,CL,mL.min-1.kg-1,=,0.4,CHEMBL376,Rattus norvegicus,Clearance in rat,A,O=C(CN1C(C(=O)c2ccccc2)=C(O)c2ccccc2S1(=O)=O)c1ccccc1,0.4,mL.min-1.kg-1,species_only_rat
14726695,CHEMBL3294276,CHEMBL2036234,CL,mL.min-1.kg-1,=,0.7,CHEMBL376,Rattus norvegicus,Clearance in rat,A,CC1CN(CC(=O)N[C@H]2C3CC4CC2C[C@](C(N)=O)(C4)C3)S(=O)(=O)N(c2c(Cl)cc(Cl)cc2Cl)C1,0.7,mL.min-1.kg-1,species_only_rat
14730152,CHEMBL3293030,CHEMBL3286931,CL,mL.min-1.kg-1,=,5.409,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 5 mg/kg, iv",A,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,5.409,mL.min-1.kg-1,species_only_rat
14730153,CHEMBL3293030,CHEMBL3287165,CL,mL.min-1.kg-1,=,5.897,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 5 mg/kg, iv",A,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)CN3CCCCC3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,5.897,mL.min-1.kg-1,species_only_rat
14730166,CHEMBL3293037,CHEMBL3286931,CL,mL.min-1.kg-1,=,10.18,CHEMBL376,Rattus norvegicus,"Clearance in Sprague-Dawley rat at 15 mg/kg, po",A,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,10.18,mL.min-1.kg-1,species_only_rat
