activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
90192,CHEMBL618990,CHEMBL3706620,CL,mL.min-1.kg-1,=,19.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,CC(C)(c1ccc(-c2ccncc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,19.0,mL.min-1.kg-1,microsome_human
91399,CHEMBL876725,CHEMBL89248,CL,mL.min-1.g-1,=,114.0,CHEMBL612558,,In vitro microsome metabolism clearance in human was determined,A,CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)CC)c2[nH]1,0.114,mL.min-1.kg-1,microsome_human
102343,CHEMBL618990,CHEMBL114756,CL,mL.min-1.kg-1,=,133.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,133.0,mL.min-1.kg-1,microsome_human
345990,CHEMBL818581,CHEMBL57049,CL,mL.min-1.g-1,=,4.0,CHEMBL372,Homo sapiens,Intrinsic clearance in human liver microsomes,A,Cn1cc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cnc1=O,0.004,mL.min-1.kg-1,microsome_human
345996,CHEMBL818581,CHEMBL58151,CL,mL.min-1.g-1,=,11.0,CHEMBL372,Homo sapiens,Intrinsic clearance in human liver microsomes,A,Cn1cc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)c(Cl)c4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,0.011,mL.min-1.kg-1,microsome_human
364233,CHEMBL818581,CHEMBL291535,CL,mL.min-1.g-1,=,7.0,CHEMBL372,Homo sapiens,Intrinsic clearance in human liver microsomes,A,Cc1ncc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,0.007,mL.min-1.kg-1,microsome_human
374218,CHEMBL821903,CHEMBL417780,CL,mL.min-1.g-1,=,3.0,CHEMBL372,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1ncc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,0.003,mL.min-1.kg-1,microsome_human
375524,CHEMBL818581,CHEMBL56954,CL,mL.min-1.g-1,=,7.0,CHEMBL372,Homo sapiens,Intrinsic clearance in human liver microsomes,A,COc1ncc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)c(Cl)c4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,0.007,mL.min-1.kg-1,microsome_human
489476,CHEMBL618995,CHEMBL341089,CL,mL.min-1.kg-1,=,332.0,CHEMBL612558,,Plasma clearance in human liver microsomes,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccccc3)c2)C[C@H]1C(=O)NCC(F)(F)F,332.0,mL.min-1.kg-1,microsome_human
490696,CHEMBL618989,CHEMBL276081,CL,mL.min-1.kg-1,=,307.0,CHEMBL612558,,Plasma clearance in human liver microsomes,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3cccc(Cl)c3)c2)C[C@H]1C(=O)NCC(F)(F)F,307.0,mL.min-1.kg-1,microsome_human
491949,CHEMBL618989,CHEMBL334379,CL,mL.min-1.kg-1,=,218.0,CHEMBL612558,,Plasma clearance in human liver microsomes,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccc(F)c(F)c3F)c2)C[C@H]1C(=O)NCC(F)(F)F,218.0,mL.min-1.kg-1,microsome_human
496475,CHEMBL618989,CHEMBL127589,CL,mL.min-1.kg-1,=,229.0,CHEMBL612558,,Plasma clearance in human liver microsomes,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccc(Cl)cc3)c2)C[C@H]1C(=O)NCC(F)(F)F,229.0,mL.min-1.kg-1,microsome_human
501335,CHEMBL618989,CHEMBL5483011,CL,mL.min-1.kg-1,=,49.5,CHEMBL612558,,Plasma clearance in human liver microsomes,A,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,49.5,mL.min-1.kg-1,microsome_human
506132,CHEMBL618989,CHEMBL444533,CL,mL.min-1.kg-1,=,238.0,CHEMBL612558,,Plasma clearance in human liver microsomes,A,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccccc3)o2)C[C@H]1C(=O)NCC(F)(F)F,238.0,mL.min-1.kg-1,microsome_human
531548,CHEMBL618997,CHEMBL310899,CL,mL.min-1.g-1,=,205.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes was determined,A,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc(C(=O)O)cc4)C(=O)O3)[C@H]21,0.205,mL.min-1.kg-1,microsome_human
536825,CHEMBL618997,CHEMBL82236,CL,mL.min-1.g-1,=,383.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes was determined,A,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc5c(c4)OCO5)C(=O)O3)[C@H]21,0.383,mL.min-1.kg-1,microsome_human
539460,CHEMBL618997,CHEMBL84348,CL,mL.min-1.g-1,=,55.0,CHEMBL612558,,Intrinsic clearance in human liver microsomes was determined,A,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4cccc(OC)c4)C(=O)O3)[C@H]21,0.055,mL.min-1.kg-1,microsome_human
570919,CHEMBL874499,CHEMBL64148,CL,mL.min-1.kg-1,=,84.0,CHEMBL372,Homo sapiens,Pharmacokinetic data was determined as intrinsic clearance in the human liver microsomes,A,COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(CCNCCc3ccccn3)c2=O)c1,84.0,mL.min-1.kg-1,microsome_human
659575,CHEMBL624460,CHEMBL312238,CL,mL.min-1.kg-1,=,34.0,CHEMBL613373,Homo sapiens,Intrinsic clearance in human liver microsomes,A,CC(C)(C)NC(=O)[C@@H]1CN(C(C)(C)c2cc3cnccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2OC[C@H]1O,34.0,mL.min-1.kg-1,microsome_human
678579,CHEMBL618991,CHEMBL3706622,CL,mL.min-1.kg-1,=,35.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,CC(C)(c1ncc(-c2cnccc2Cl)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,35.0,mL.min-1.kg-1,microsome_human
684130,CHEMBL618991,CHEMBL3706615,CL,mL.min-1.kg-1,=,13.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,COc1cncc(-c2cnc(C(C)(C)N3CCN(C[C@@H](O)C[C@@H](Cc4ccccc4)C(=O)N[C@H]4c5ccccc5OC[C@H]4O)[C@H](C(=O)NCC(F)(F)F)C3)o2)c1,13.0,mL.min-1.kg-1,microsome_human
685486,CHEMBL618991,CHEMBL5483011,CL,mL.min-1.kg-1,=,50.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,50.0,mL.min-1.kg-1,microsome_human
711898,CHEMBL618991,CHEMBL3706613,CL,mL.min-1.kg-1,=,27.0,CHEMBL612558,,In vitro intrinsic clearance in human liver microsome,A,CC(C)(c1ncc(-c2cccnc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,27.0,mL.min-1.kg-1,microsome_human
771623,CHEMBL618996,CHEMBL92404,CL,mL.min-1.kg-1,=,3.8,CHEMBL612558,,In vitro clearance in human liver microsomes,A,C[C@H](O)[C@@H](CCOc1ccc2ccccc2c1)n1cnc(C(N)=O)c1,3.8,mL.min-1.kg-1,microsome_human
775153,CHEMBL618996,CHEMBL93280,CL,mL.min-1.kg-1,=,123.0,CHEMBL612558,,In vitro clearance in human liver microsomes,A,Cn1c(CCC(=O)Nc2ccc3ccn(CC[C@H](CO)n4cnc(C(N)=O)c4)c3c2)nc2ccccc21,123.0,mL.min-1.kg-1,microsome_human
775163,CHEMBL618996,CHEMBL328139,CL,mL.min-1.kg-1,=,4.5,CHEMBL612558,,In vitro clearance in human liver microsomes,A,C[C@H](O)[C@@H](CCc1cccc(Cl)c1Cl)n1cnc(C(N)=O)c1,4.5,mL.min-1.kg-1,microsome_human
783979,CHEMBL618996,CHEMBL93560,CL,mL.min-1.kg-1,=,45.0,CHEMBL612558,,In vitro clearance in human liver microsomes,A,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,45.0,mL.min-1.kg-1,microsome_human
1443364,CHEMBL850851,CHEMBL184185,CL,mL.min-1.g-1,=,0.74,CHEMBL612558,,In vitro intrinsic clearance of urea in human liver microsomes in absence of UDPGA,A,NC(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,0.00074,mL.min-1.kg-1,microsome_human
1443365,CHEMBL851617,CHEMBL184185,CL,mL.min-1.g-1,=,1.5,CHEMBL612558,,In vitro intrinsic clearance of urea in human liver microsomes in presence of UDPGA,A,NC(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,0.0015,mL.min-1.kg-1,microsome_human
