activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
23243405,CHEMBL4829574,CHEMBL117785,CL,mL.min-1.kg-1,=,148.8,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM in the presence of NADPH measured for 60 mins by LC-MS/MS analysis,A,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,148.8,mL.min-1.kg-1,microsome_monkey
23243406,CHEMBL4829574,CHEMBL576222,CL,mL.min-1.kg-1,=,53.7,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM in the presence of NADPH measured for 60 mins by LC-MS/MS analysis,A,COc1cc2c(cc1OC)[C@H]1C[C@@H](O)[C@H](CC(C)C)CN1CC2,53.7,mL.min-1.kg-1,microsome_monkey
23243407,CHEMBL4829574,CHEMBL4859304,CL,mL.min-1.kg-1,=,72.4,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM in the presence of NADPH measured for 60 mins by LC-MS/MS analysis,A,COc1cc2c(cc1OCC1CC1)CCN1CC(CC(C)C)C(O)CC21,72.4,mL.min-1.kg-1,microsome_monkey
23243408,CHEMBL4829574,CHEMBL4874168,CL,mL.min-1.kg-1,=,131.0,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM in the presence of NADPH measured for 60 mins by LC-MS/MS analysis,A,CCOc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,131.0,mL.min-1.kg-1,microsome_monkey
23243409,CHEMBL4829574,CHEMBL4854730,CL,mL.min-1.kg-1,=,31.9,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM in the presence of NADPH measured for 60 mins by LC-MS/MS analysis,A,COc1cc2c(cc1OCC(F)(F)F)CCN1CC(CC(C)C)C(O)CC21,31.9,mL.min-1.kg-1,microsome_monkey
23243410,CHEMBL4829574,CHEMBL4871801,CL,mL.min-1.kg-1,=,120.2,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance at 1 uM in the presence of NADPH measured for 60 mins by LC-MS/MS analysis,A,CCCOc1cc2c(cc1OCC)C1CC(O)C(CC(C)C)CN1CC2,120.2,mL.min-1.kg-1,microsome_monkey
23246415,CHEMBL4830089,CHEMBL4556790,CL,mL.min-1.g-1,=,13.6,CHEMBL612558,,Microsomal stability in monkey liver microsomes assessed as intrinsic clearance at 50 uM preincubated for 5 mins with NADPH followed by compound addition and measured upto 60 mins by LC-MS/MS analysis,A,Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c(F)c1,0.0136,mL.min-1.kg-1,microsome_monkey
23307814,CHEMBL4843336,CHEMBL4861332,CL,mL.min-1.kg-1,=,61.4,CHEMBL612558,,Intrinsic clearance in Cynomolgus monkey liver microsomes at 1 uM measured up to 45 mins in presence of NADPH by LC-MS/MS analysis,A,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,61.4,mL.min-1.kg-1,microsome_monkey
23315919,CHEMBL4845207,CHEMBL4297600,CL,mL.min-1.kg-1,=,18.0,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance measured after 90 mins by HPLC/MS/MS analysis,A,NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,18.0,mL.min-1.kg-1,microsome_monkey
24399766,CHEMBL5043569,CHEMBL5083414,CL,mL.min-1.kg-1,=,24.42,CHEMBL612558,,Metabolic stability in monkey liver Microsome assessed as clearance at 1 uM measured after 60 min in presence of NADPH by LC-MS/MS analysis,A,NC(=O)[C@@H]1C[C@H](F)CN1Cc1ccc(OCc2cccc(F)c2)cc1,24.42,mL.min-1.kg-1,microsome_monkey
24410701,CHEMBL5046076,CHEMBL5075422,CL,mL.min-1.g-1,=,94.8,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as microsomal intrinsic clearance measured upto 60 mins by HPLC-MS/MS analysis,A,Cn1cc(-c2cnc(N)n3nc(-c4ccco4)nc23)ccc1=O,0.0948,mL.min-1.kg-1,microsome_monkey
24410702,CHEMBL5046077,CHEMBL5075422,CL,mL.min-1.g-1,=,128000.0,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as liver intrinsic clearance measured upto 60 mins by HPLC-MS/MS analysis,A,Cn1cc(-c2cnc(N)n3nc(-c4ccco4)nc23)ccc1=O,128.0,mL.min-1.kg-1,microsome_monkey
24418443,CHEMBL5047960,CHEMBL3621988,CL,mL.min-1.g-1,=,11.2,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance incubated for 10 mins by LC-MS/MS analysis,A,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,0.0112,mL.min-1.kg-1,microsome_monkey
24418444,CHEMBL5047960,CHEMBL5085693,CL,mL.min-1.g-1,=,50.3,CHEMBL612558,,Metabolic stability in monkey liver microsomes assessed as intrinsic clearance incubated for 10 mins by LC-MS/MS analysis,A,Cc1cc(Nc2nc(SCc3ccc(C(=O)Nc4ccc(F)cc4N)cc3)nn3cccc23)n[nH]1,0.0503,mL.min-1.kg-1,microsome_monkey
24518451,CHEMBL5058006,CHEMBL5085580,CL,mL.min-1.g-1,=,20.2,CHEMBL612558,,Intrinsic clearance in monkey liver microsomes,A,CC(O)c1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,0.0202,mL.min-1.kg-1,microsome_monkey
24518452,CHEMBL5058006,CHEMBL5091825,CL,mL.min-1.g-1,=,36.0,CHEMBL612558,,Intrinsic clearance in monkey liver microsomes,A,OCCOCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,0.036,mL.min-1.kg-1,microsome_monkey
