activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
2623763,CHEMBL1002511,CHEMBL2448573,CL,mL.min-1.g-1,=,18.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2cc3ccccc3cn2)[nH]1,0.018,mL.min-1.kg-1,microsome_dog
2623764,CHEMBL1002511,CHEMBL2448574,CL,mL.min-1.g-1,=,24.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2cnc3ccccc3c2)[nH]1,0.024,mL.min-1.kg-1,microsome_dog
2623765,CHEMBL1002511,CHEMBL2448566,CL,mL.min-1.g-1,=,23.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc3ncccc3c2)[nH]1,0.023,mL.min-1.kg-1,microsome_dog
2623766,CHEMBL1002511,CHEMBL2448567,CL,mL.min-1.g-1,=,5.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2cc(OC)c3ccccc3n2)[nH]1,0.005,mL.min-1.kg-1,microsome_dog
2623767,CHEMBL1002511,CHEMBL2448568,CL,mL.min-1.g-1,=,6.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)CCN(C)C)c1ncc(-c2cc(OC)c3ccccc3n2)[nH]1,0.006,mL.min-1.kg-1,microsome_dog
2623768,CHEMBL1002511,CHEMBL2448569,CL,mL.min-1.g-1,=,170.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)CCN1CCN(C)CC1)c1ncc(-c2cc(OC)c3ccccc3n2)[nH]1,0.17,mL.min-1.kg-1,microsome_dog
2623769,CHEMBL1002511,CHEMBL2448570,CL,mL.min-1.g-1,=,9.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc(OC)c3ccccc3n2)[nH]1,0.009,mL.min-1.kg-1,microsome_dog
2623770,CHEMBL1002511,CHEMBL2448571,CL,mL.min-1.g-1,=,3.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2ccc3nccnc3c2)[nH]1,0.003,mL.min-1.kg-1,microsome_dog
2623771,CHEMBL1002511,CHEMBL2448572,CL,mL.min-1.g-1,=,20.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cnc3ccccc3n2)[nH]1,0.02,mL.min-1.kg-1,microsome_dog
2623772,CHEMBL1002511,CHEMBL2448575,CL,mL.min-1.g-1,=,28.0,CHEMBL612558,,Metabolic stability in dog liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins,A,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3nc2F)[nH]1,0.028,mL.min-1.kg-1,microsome_dog
