activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
51816,CHEMBL875835,CHEMBL31476,CL,mL.min-1.kg-1,=,17.0,CHEMBL373,Canis lupus familiaris,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",A,O=C(CN1C(=O)CNC1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,17.0,mL.min-1.kg-1,species_only_dog
52296,CHEMBL623853,CHEMBL79433,CL,mL.min-1.kg-1,=,0.3,CHEMBL376,Rattus norvegicus,Total clearance of compound was determined in rat at 5 mg/kg intravenously admn.,A,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,0.3,mL.min-1.kg-1,species_only_rat
52301,CHEMBL623171,CHEMBL79433,CL,mL.min-1.kg-1,=,0.1,CHEMBL374,Oryctolagus cuniculus,Total clearance of compound was determined in rabbit at 5 mg/kg intravenously admn.,A,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,0.1,mL.min-1.kg-1,
52306,CHEMBL874651,CHEMBL79433,CL,mL.min-1.kg-1,=,0.1,CHEMBL373,Canis lupus familiaris,Total clearance of compound was determined in dog at 5 mg/kg intravenously admn.,A,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,0.1,mL.min-1.kg-1,species_only_dog
52311,CHEMBL625521,CHEMBL79433,CL,mL.min-1.kg-1,=,0.1,CHEMBL612558,,Total clearance of compound was determined in monkey at 5 mg/kg intravenously admn.,A,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,0.1,mL.min-1.kg-1,species_only_monkey
52364,CHEMBL646695,CHEMBL341132,CL,mL.min-1.kg-1,=,97.0,CHEMBL373,Canis lupus familiaris,Pharmacokinetic parameter clearance in dog was reported in Cassette dosage,A,CC(C)C1C(=O)N(S(C)(=O)=O)C2CCN(C(=O)c3ccc(CNC4CC4)cc3)C12,97.0,mL.min-1.kg-1,species_only_dog
52365,CHEMBL646696,CHEMBL341132,CL,mL.min-1.kg-1,=,94.0,CHEMBL373,Canis lupus familiaris,Pharmacokinetic parameter clearance in dog was reported in Discrete dosage,A,CC(C)C1C(=O)N(S(C)(=O)=O)C2CCN(C(=O)c3ccc(CNC4CC4)cc3)C12,94.0,mL.min-1.kg-1,species_only_dog
53211,CHEMBL875835,CHEMBL287325,CL,mL.min-1.kg-1,=,34.0,CHEMBL373,Canis lupus familiaris,"The pharmacokinetic parameter, clearance was reported in dog after intravenous administration",A,O=C(Cn1ccccc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,34.0,mL.min-1.kg-1,species_only_dog
53965,CHEMBL695026,CHEMBL304358,CL,mL.min-1.kg-1,=,202.0,CHEMBL372,Homo sapiens,In vitro oxidative metabolic stability measured by the rate of drug consumption in human liver microsomes as intrinsic clearance values,F,CC(C)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O,202.0,mL.min-1.kg-1,microsome_human
56497,CHEMBL621203,CHEMBL609539,CL,mL.min-1.kg-1,=,202.0,CHEMBL376,Rattus norvegicus,Plasma clearance after IV dosing at 0.5 mg/kg in rat,A,O[C@@H]1[C@@H](COc2ccccc2F)OC(n2cnc3c(NC4CCOC4)ncnc32)[C@@H]1O,202.0,mL.min-1.kg-1,species_only_rat
