activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
5079666,CHEMBL1614679,CHEMBL1464,CL,mL.min-1.kg-1,=,0.13,CHEMBL612558,,Clearance in monkey after iv administration,A,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.13,mL.min-1.kg-1,species_only_monkey
5079799,CHEMBL1614679,CHEMBL20634,CL,mL.min-1.kg-1,=,0.19,CHEMBL612558,,Clearance in monkey after iv administration,A,CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O,0.19,mL.min-1.kg-1,species_only_monkey
5080190,CHEMBL1614679,CHEMBL696,CL,mL.min-1.kg-1,=,0.33,CHEMBL612558,,Clearance in monkey after iv administration,A,CCC1(C)CC(=O)NC1=O,0.33,mL.min-1.kg-1,species_only_monkey
5080308,CHEMBL1614679,CHEMBL161,CL,mL.min-1.kg-1,=,0.45,CHEMBL612558,,Clearance in monkey after iv administration,A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,0.45,mL.min-1.kg-1,species_only_monkey
5080379,CHEMBL1614679,CHEMBL1201204,CL,mL.min-1.kg-1,=,0.52,CHEMBL612558,,Clearance in monkey after iv administration,A,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,0.52,mL.min-1.kg-1,species_only_monkey
5080457,CHEMBL1614679,CHEMBL469,CL,mL.min-1.kg-1,=,0.6,CHEMBL612558,,Clearance in monkey after iv administration,A,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,0.6,mL.min-1.kg-1,species_only_monkey
5080479,CHEMBL1614679,CHEMBL154,CL,mL.min-1.kg-1,=,0.61,CHEMBL612558,,Clearance in monkey after iv administration,A,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,0.61,mL.min-1.kg-1,species_only_monkey
5080669,CHEMBL1614679,CHEMBL53624,CL,mL.min-1.kg-1,=,0.78,CHEMBL612558,,Clearance in monkey after iv administration,A,Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN(CC(F)(F)F)C4=O)CS[C@H]23)cs1,0.78,mL.min-1.kg-1,species_only_monkey
5080726,CHEMBL1614679,CHEMBL1350,CL,mL.min-1.kg-1,=,0.83,CHEMBL612558,,Clearance in monkey after iv administration,A,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0.83,mL.min-1.kg-1,species_only_monkey
5080857,CHEMBL1614679,CHEMBL507674,CL,mL.min-1.kg-1,=,0.96,CHEMBL612558,,Clearance in monkey after iv administration,A,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,0.96,mL.min-1.kg-1,species_only_monkey
5080939,CHEMBL1614679,CHEMBL607,CL,mL.min-1.kg-1,=,1.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,1.0,mL.min-1.kg-1,species_only_monkey
5081048,CHEMBL1614679,CHEMBL2303613,CL,mL.min-1.kg-1,=,1.2,CHEMBL612558,,Clearance in monkey after iv administration,A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,1.2,mL.min-1.kg-1,species_only_monkey
5081348,CHEMBL1614679,CHEMBL695,CL,mL.min-1.kg-1,=,1.6,CHEMBL612558,,Clearance in monkey after iv administration,A,CN1C(=O)OC(C)(C)C1=O,1.6,mL.min-1.kg-1,species_only_monkey
5081360,CHEMBL1614679,CHEMBL474579,CL,mL.min-1.kg-1,=,1.7,CHEMBL612558,,Clearance in monkey after iv administration,A,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,1.7,mL.min-1.kg-1,species_only_monkey
5081396,CHEMBL1614679,CHEMBL186,CL,mL.min-1.kg-1,=,1.8,CHEMBL612558,,Clearance in monkey after iv administration,A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,1.8,mL.min-1.kg-1,species_only_monkey
5081459,CHEMBL1614679,CHEMBL1435,CL,mL.min-1.kg-1,=,1.9,CHEMBL612558,,Clearance in monkey after iv administration,A,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,1.9,mL.min-1.kg-1,species_only_monkey
5081498,CHEMBL1614679,CHEMBL1276663,CL,mL.min-1.kg-1,=,1.9,CHEMBL612558,,Clearance in monkey after iv administration,A,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,1.9,mL.min-1.kg-1,species_only_monkey
5081499,CHEMBL1614679,CHEMBL15177,CL,mL.min-1.kg-1,=,1.9,CHEMBL612558,,Clearance in monkey after iv administration,A,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1.9,mL.min-1.kg-1,species_only_monkey
5081551,CHEMBL1614679,CHEMBL1200357,CL,mL.min-1.kg-1,=,2.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21.[Na+].[Na+],2.0,mL.min-1.kg-1,species_only_monkey
5081552,CHEMBL1614679,CHEMBL1614646,CL,mL.min-1.kg-1,=,2.0,CHEMBL612558,,Clearance in monkey after iv administration,A,Cc1cccnc1NS(=O)(=O)c1ccc(C#Cc2ccc(O)c(C(=O)O)c2)cc1,2.0,mL.min-1.kg-1,species_only_monkey
5081791,CHEMBL1614679,CHEMBL940,CL,mL.min-1.kg-1,=,2.6,CHEMBL612558,,Clearance in monkey after iv administration,A,NCC1(CC(=O)O)CCCCC1,2.6,mL.min-1.kg-1,species_only_monkey
5081796,CHEMBL1614679,CHEMBL108111,CL,mL.min-1.kg-1,=,2.6,CHEMBL612558,,Clearance in monkey after iv administration,A,N=C(N)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1,2.6,mL.min-1.kg-1,species_only_monkey
5081869,CHEMBL1614679,CHEMBL35,CL,mL.min-1.kg-1,=,2.9,CHEMBL612558,,Clearance in monkey after iv administration,A,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,2.9,mL.min-1.kg-1,species_only_monkey
