activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
26199158,CHEMBL5638833,CHEMBL5646788,CL,mL.min-1.g-1,=,58.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,Nc1nonc1-c1nc2ccc(F)cc2n1Cc1ccncc1,0.058,mL.min-1.kg-1,microsome_mouse
26199159,CHEMBL5638833,CHEMBL5641517,CL,mL.min-1.g-1,=,66.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,Nc1nonc1-c1nc2cccc(F)c2n1Cc1ccncc1,0.066,mL.min-1.kg-1,microsome_mouse
26199160,CHEMBL5638833,CHEMBL5639774,CL,mL.min-1.g-1,=,50.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,Nc1nonc1-c1nc2cccc(F)c2n1Cc1cnccn1,0.05,mL.min-1.kg-1,microsome_mouse
26199161,CHEMBL5638833,CHEMBL5641684,CL,mL.min-1.g-1,=,18.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,Nc1nonc1-c1nc2cccc(F)c2n1Cc1cncnc1,0.018,mL.min-1.kg-1,microsome_mouse
26199162,CHEMBL5638833,CHEMBL5641707,CL,mL.min-1.g-1,=,30.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,Nc1nonc1-c1nc2cccc(F)c2n1Cc1ccncn1,0.03,mL.min-1.kg-1,microsome_mouse
26199163,CHEMBL5638833,CHEMBL5639899,CL,mL.min-1.g-1,=,13.9,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,Nc1nonc1-c1nc2cccc(F)c2n1Cc1ccnnc1,0.013900000000000001,mL.min-1.kg-1,microsome_mouse
26199165,CHEMBL5638833,CHEMBL5639178,CL,mL.min-1.g-1,=,245.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,Nc1nonc1-c1nc2cccc(F)c2n1Cc1ccc(C(F)(F)F)nn1,0.245,mL.min-1.kg-1,microsome_mouse
26199166,CHEMBL5638833,CHEMBL5647460,CL,mL.min-1.g-1,=,37.0,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,N#Cc1ccc(Cn2c(-c3nonc3N)nc3cccc(F)c32)nn1,0.037,mL.min-1.kg-1,microsome_mouse
26199167,CHEMBL5638833,CHEMBL5639376,CL,mL.min-1.g-1,=,10.1,CHEMBL612558,,Metabolic stability in mouse liver microsomes assessed as intrinsic clearance,A,Nc1nonc1-c1nc2c(F)ccc(F)c2n1Cc1cccnn1,0.0101,mL.min-1.kg-1,microsome_mouse
26229975,CHEMBL5658140,CHEMBL5661938,CL,mL.min-1.kg-1,=,66.67,CHEMBL612558,,Clearance in mouse liver microsomes,A,Cc1ccc2nc(C)cc(C(=O)Nc3c(C)nn(Cc4ccc(F)cc4)c3C)c2c1,66.67,mL.min-1.kg-1,microsome_mouse
